,県名,料理名,説明
909,島根県,黒田せりとほうれんそうのおひたし,黒田せりは、江戸時代から伝わる島根県松江市の郷土野菜。「黒田」は、旧地名の黒田...
910,島根県,うなぎ豆腐,宝暦6年（1756年）、松江市・安来市に接する中海（なかうみ）で、突如うなぎが...
911,島根県,スズキの奉書焼き,島根県北東部に位置する宍道湖（しんじこ）は、約1万年前に形成されたといわれる。...
912,島根県,白魚のかき揚げ,白魚は淡水と海水が混ざりあう汽水湖の宍道湖（しんじこ）でとれる代表的な魚「宍道...
913,島根県,鯉の糸造り,島根県と鳥取県にまたがる中海（なかうみ）と連結する淡水と海水が混ざりあう汽水湖...
914,島根県,赤貝がらん蒸し／赤貝の殻蒸し,海水と淡水の中間の塩分をもつ水を湛えた湖沼を「汽水湖」と呼ぶ。国内には18の汽...
915,島根県,アゴの子旨煮,島根県の県魚でもあるトビウオは、5月中旬以降に回遊してくるため、地元民の間では...
916,島根県,ドジョウのけんちんじる,安来市に古くから伝わる民謡「安来節（やすぎぶし）」。ざるを手にしてユーモラスな...
917,島根県,ふきのとう味噌,春の味覚としてお馴染みのふきのとう。清らかな水と肥沃な大地に恵まれた島根県でも...
918,島根県,つみれ煮,島根県は海岸線の長さが1.028kmと長く、全国で10番目の長さを誇る。その沖...
919,島根県,すもじ,サバの年間漁獲量が全国トップクラスを誇る島根県。日本海の冷たい荒波によって脂が...
920,島根県,出雲そば,出雲地方を代表するそば。岩手県の「わんこそば」、長野県の「戸隠そば」と並び、日...
921,島根県,さざえ飯,暖流の対馬海流と寒流のリマン海流がぶつかる隠岐の島周辺の海域は、プランクトンや...
922,島根県,トビウオの刺身,トビウオの漁獲量が多い島根県。地元民からは「アゴ」の名で親しまれている。日本国...
923,島根県,かしわ餅,島根県全域で端午の節句の時期になるとつくり、子どものおやつとしても親しまれてい...
924,島根県,しじみ汁,島根県東部の斐伊川（ひいかわ）最下流に位置する宍道湖（しんじこ）は全国で7番目...
925,島根県,へか,日本海に面し、古くから漁業が営まれている島根県の郷土料理。「へか鍋」という鉄製...
926,島根県,すまし雑煮,醤油仕立てのすまし汁風のつゆに丸い餅を出汁に入れて食べられている雑煮。具は地域...
927,島根県,笹巻き,練った米粉を熊笹で巻いてゆでたもの。旧暦・端午の節句の伝統食として根づいている...
928,岡山県,まつりずし,まつりずしは、「岡山ばらずし」「備前ばら寿司」とも呼ばれ、備前岡山地方では...
929,岡山県,さばずし,山深い岡山県北部は、魚料理が意外と多く伝承されている。さばずしは、主に岡山県の...
930,岡山県,ママカリの酢漬け,岡山県の郷土料理として広く知られるママカリの酢漬け。「ママカリ」は岡山地方の...
931,岡山県,蒜山おこわ,蒜山おこわは、一般に五目おこわと呼ばれる具材のたくさん入ったおこわ。祭りや...
932,岡山県,けんびき焼き,田植えが終わり、梅雨明けを待つ旧暦の6月1日をどこの農家でも仕事を休む節目に...
933,岡山県,とどめせ,「とどめせ」は、炊き込みご飯に酢を混ぜた煮込み寿司。そのいわれは中世鎌倉時代まで...
934,岡山県,さわらのこうこずし,岡山県南東部に位置し、兵庫県と境を接している日生町。古くから伝わる日生小唄に...
935,岡山県,くさぎ菜のかけめし,くさぎ菜とは、山野に自生しているクサギの若芽を採って乾燥させたもの。とてもにおい...
936,岡山県,柚餅子,柚餅子は、柚子やクルミを使用した餅菓子で、携帯食や保存食として発展してきたほか...
937,岡山県,たこめし,岡山県のたこ漁獲量は全国でもトップクラス。瀬戸内海でも特に潮流の早い倉敷市下津井...
938,岡山県,手延べ素麺のばち汁,岡山県の南西部に位置する浅口市鴨方町は、晴れが多い気候や、良質な水、塩、小麦が...
939,岡山県,あみとだいこんの煮付け,「あみとだいこんの煮付け」は、アミ、だいこん、しょうがを、砂糖、酒、醤油で煮込...
940,岡山県,ブリ雑煮,お正月に欠かせない料理である雑煮は、その地域によっていろいろな形が存在する。...
941,岡山県,たかきび団子汁,たかきびは、中国大陸から入ってきたもので、コウリャンの一種。別名「モロコシキビ」...
942,岡山県,けんちんそば,新見市は稲作に不向きな土壌で、古くからそばの栽培が盛んな地域であった。そのそばを...
943,岡山県,いしもちじゃこの唐揚げ,いしもちじゃこは、春から夏にかけて瀬戸内海でとれる小魚。ネブトと呼ぶ地域もあり...
944,岡山県,しし鍋,美作地域は、岡山県の北部に位置した自然豊かな地域で、岡山県内でもイノシシやシカが...
945,岡山県,いいだこの煮つけ,イイダコは、岡山県では南部の倉敷市児島地域にある下津井周辺でよく取られている。...
946,岡山県,ホルモンうどん,新鮮なミックスホルモンをたっぷり入れ、味噌や醤油ベースのたれを絡めてうどんと...
947,岡山県,デミかつ丼,揚げたてのとんかつに、熱々のデミグラスソースをかけた岡山のご当地どんぶり...
948,岡山県,黄ニラのおひたし,黄ニラは岡山県の特産品で、全国生産量の7割を誇る。明治5年ごろに、岡山市の牟佐...
949,岡山県,しその実の佃煮,しその実は、茎からしごいて醤油に入れて香り付けにし、刺身を食べる際に用いられる...
950,岡山県,鮒めし,「鮒めし」の歴史は、児島湾干拓の歴史と共にある。 岡山県の南部地域は、古くから...
951,岡山県,黒豆入りちらしずし,岡山県の北東部に位置する勝英地域（美作市、勝央町、奈義町、西粟倉村）の黒豆は全国...
952,岡山県,そばどじょう鍋,そば粉をどじょうのような形にして食す鍋料理。消化がよく体の温まる料理として､山間地...
953,岡山県,豆腐飯,豆腐飯は精進料理のひとつとして食べられていた料理で、主に商家で仏事の料理とされ...
954,岡山県,ままかりずし,「ままかりずし」は、酢漬けにしたママカリをすしにしたもの。酢飯を丸め、酢漬けした...
955,岡山県,柚子味噌,爽やかな香りが食卓に季節感を加えてくれるゆず。10月頃から収穫がはじまるゆずは...
956,広島県,ワニの刺身,「ワニ」と呼ばれているが、実際食しているものは「サメ」である。「フカ」ともいう。...
957,広島県,うずみ,「うずみ」は、江戸時代に具をご飯の下に埋（うず）めて質素に見せかけて食べたこと...
958,広島県,八寸,「八寸」は安芸門徒（広島県西部地方の浄土真宗門徒）の多い地域で食された、山の幸...
959,広島県,かきの土手鍋,「かきの土手鍋」の名前の由来は三つあり、一つは味噌を鍋の内側に土手のように塗る...
960,広島県,わけぎのぬた,わけぎはユリ科のネギ属に属し、ねぎとエシャロットが交雑してできた品種で、ねぎ...
961,広島県,もぶり,「もぶり」の名前の由来は、広島の方言で「混ぜる、混ぜ込む」を意味する「もぶる」...
962,広島県,お好み焼き,広島のお好み焼は、小麦粉の生地を薄くのばし、キャベツや豚肉、焼きそばなどを山盛...
963,広島県,美酒鍋,美酒鍋は鶏肉、砂ずり、豚肉、野菜を、塩、こしょう、日本酒のシンプルな味付けで...
964,広島県,鯛めし,「鯛めし」は瀬戸内海沿岸地域を中心に食される郷土料理で、鯛を丸ごと釜に入れて...
965,広島県,鯛めん／鯛そうめん,鯛めんは、ゆでそうめんを大皿に波形に盛り、その上に鯛の姿煮を乗せ、木の芽やきゅ...
966,広島県,煮ごめ,小豆、大根、にんじん、干ししいたけ、ごぼう、れんこん、里芋、油揚げ、こんにゃく...
967,広島県,イギス豆腐,「イギス」という海藻と生大豆粉を煮溶かし、寒天のように固めたもので、凝固剤など...
968,広島県,くわいの甘煮,福山市の「くわいの甘煮」はだし汁、砂糖、みりんで味付けする甘めの味が特徴の煮物...
969,広島県,きなこむすび,「きなこむすび」は丸型のおむすびに梅干しや細く切った塩吹き昆布などを入れ、きな...
970,広島県,ねぶとの唐揚げ,「ねぶと」とは主に瀬戸内海で獲れる3～5cmほどの白身の魚で、一般的にはテンジ...
971,広島県,角寿司,四角い木でできた型枠に酢飯と具を詰めて作る押し寿司の一種で、広島県広島市安佐北...
972,広島県,小いわしの刺身,「小いわし」は「カタクチイワシ」のことで、広島県では昔から「小いわし」の名称で...
973,広島県,たこめし,「たこめし」は、たこをご飯に炊きこんだもので、もともと漁師が船の上で取れたての...
974,広島県,あずま,お酢でしめたママカリという魚を使った握り寿司。酢飯のかわりに酢で味付けしたおか...
975,広島県,呉の肉じゃが,一般的な「肉じゃが」といえば、じゃがいも、牛肉、玉ねぎをメインに、にんじんや絹...
976,広島県,えび粉／巻き寿司,「えび粉」はゆでた小さなえび（アカエビ）の殻をむき、包丁で叩いて細かくし、砂糖...
977,広島県,江波巻き,古くからのりの養殖が盛んな広島市中区の江波地区で、昔から食べられているのり巻き...
